"samples","sample.rate","length.secs","file.size","file.location","filename","channels","bits","drive.id","device.id","timestamp"
41780736,44100,947.41,167155712,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180617_052505.wav","MMP-POPA01_20180617_052505.wav",2,16,"22","01",2018-06-17 05:25:05
41272064,44100,935.87,165121024,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180617_055951.wav","MMP-POPA01_20180617_055951.wav",2,16,"22","01",2018-06-17 05:59:51
40817792,44100,925.57,163303936,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180617_064615.wav","MMP-POPA01_20180617_064615.wav",2,16,"22","01",2018-06-17 06:46:15
42303488,44100,959.26,169246720,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180617_071856.wav","MMP-POPA01_20180617_071856.wav",2,16,"22","01",2018-06-17 07:18:56
41042432,44100,930.67,164202496,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180617_074707.wav","MMP-POPA01_20180617_074707.wav",2,16,"22","01",2018-06-17 07:47:07
41222272,44100,934.75,164921856,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180617_082903.wav","MMP-POPA01_20180617_082903.wav",2,16,"22","01",2018-06-17 08:29:03
40855424,44100,926.43,163454464,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180617_085927.wav","MMP-POPA01_20180617_085927.wav",2,16,"22","01",2018-06-17 08:59:27
40774144,44100,924.58,163129344,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180705_050833.wav","MMP-POPA01_20180705_050833.wav",2,16,"22","01",2018-07-05 05:08:33
41220480,44100,934.7,164914688,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180705_053840.wav","MMP-POPA01_20180705_053840.wav",2,16,"22","01",2018-07-05 05:38:40
41055488,44100,930.96,164254720,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180705_061025.wav","MMP-POPA01_20180705_061025.wav",2,16,"22","01",2018-07-05 06:10:25
40884864,44100,927.09,163572224,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180705_064311.wav","MMP-POPA01_20180705_064311.wav",2,16,"22","01",2018-07-05 06:43:11
40951296,44100,928.6,163837952,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180705_072552.wav","MMP-POPA01_20180705_072552.wav",2,16,"22","01",2018-07-05 07:25:52
40647168,44100,921.7,162621440,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180705_081400.wav","MMP-POPA01_20180705_081400.wav",2,16,"22","01",2018-07-05 08:14:00
41671424,44100,944.93,166718464,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180705_085423.wav","MMP-POPA01_20180705_085423.wav",2,16,"22","01",2018-07-05 08:54:23
40738816,44100,923.78,162988032,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180708_051119.wav","MMP-POPA01_20180708_051119.wav",2,16,"22","01",2018-07-08 05:11:19
41736832,44100,946.41,166980096,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180708_063050.wav","MMP-POPA01_20180708_063050.wav",2,16,"22","01",2018-07-08 06:30:50
40430720,44100,916.8,161755648,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180708_070535.wav","MMP-POPA01_20180708_070535.wav",2,16,"22","01",2018-07-08 07:05:35
40624000,44100,921.18,162528768,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180708_073123.wav","MMP-POPA01_20180708_073123.wav",2,16,"22","01",2018-07-08 07:31:23
40565376,44100,919.85,162294272,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180708_075913.wav","MMP-POPA01_20180708_075913.wav",2,16,"22","01",2018-07-08 07:59:13
40777472,44100,924.66,163142656,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180708_083234.wav","MMP-POPA01_20180708_083234.wav",2,16,"22","01",2018-07-08 08:32:34
40986624,44100,929.4,163979264,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180708_090106.wav","MMP-POPA01_20180708_090106.wav",2,16,"22","01",2018-07-08 09:01:06
40556160,44100,919.64,162257408,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180708_093158.wav","MMP-POPA01_20180708_093158.wav",2,16,"22","01",2018-07-08 09:31:58
40545664,44100,919.4,162215424,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180708_095623.wav","MMP-POPA01_20180708_095623.wav",2,16,"22","01",2018-07-08 09:56:23
41586816,44100,943.01,166380032,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180711_051247.wav","MMP-POPA01_20180711_051247.wav",2,16,"22","01",2018-07-11 05:12:47
41648384,44100,944.41,166626304,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180711_055551.wav","MMP-POPA01_20180711_055551.wav",2,16,"22","01",2018-07-11 05:55:51
43368064,44100,983.4,173505024,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180711_062648.wav","MMP-POPA01_20180711_062648.wav",2,16,"22","01",2018-07-11 06:26:48
41653504,44100,944.52,166646784,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180711_071011.wav","MMP-POPA01_20180711_071011.wav",2,16,"22","01",2018-07-11 07:10:11
40722944,44100,923.42,162924544,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180711_074050.wav","MMP-POPA01_20180711_074050.wav",2,16,"22","01",2018-07-11 07:40:50
41062016,44100,931.11,164280832,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180711_081253.wav","MMP-POPA01_20180711_081253.wav",2,16,"22","01",2018-07-11 08:12:53
40707072,44100,923.06,162861056,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180711_084434.wav","MMP-POPA01_20180711_084434.wav",2,16,"22","01",2018-07-11 08:44:34
41339264,44100,937.4,165389824,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180711_092851.wav","MMP-POPA01_20180711_092851.wav",2,16,"22","01",2018-07-11 09:28:51
40950784,44100,928.59,163835904,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180712_050913.wav","MMP-POPA01_20180712_050913.wav",2,16,"22","01",2018-07-12 05:09:13
41167744,44100,933.51,164703744,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180712_054332.wav","MMP-POPA01_20180712_054332.wav",2,16,"22","01",2018-07-12 05:43:32
41279360,44100,936.04,165150208,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180712_061009.wav","MMP-POPA01_20180712_061009.wav",2,16,"22","01",2018-07-12 06:10:09
41088640,44100,931.72,164387328,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180712_063752.wav","MMP-POPA01_20180712_063752.wav",2,16,"22","01",2018-07-12 06:37:52
40796544,44100,925.09,163218944,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180712_070627.wav","MMP-POPA01_20180712_070627.wav",2,16,"22","01",2018-07-12 07:06:27
40560512,44100,919.74,162274816,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180712_073420.wav","MMP-POPA01_20180712_073420.wav",2,16,"22","01",2018-07-12 07:34:20
40551424,44100,919.53,162238464,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180712_080501.wav","MMP-POPA01_20180712_080501.wav",2,16,"22","01",2018-07-12 08:05:01
40410496,44100,916.34,161674752,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180712_083527.wav","MMP-POPA01_20180712_083527.wav",2,16,"22","01",2018-07-12 08:35:27
40829952,44100,925.85,163352576,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180712_090235.wav","MMP-POPA01_20180712_090235.wav",2,16,"22","01",2018-07-12 09:02:35
13677568,44100,310.15,54743040,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180713_053255.wav","MMP-POPA01_20180713_053255.wav",2,16,"22","01",2018-07-13 05:32:55
40657024,44100,921.93,162660864,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180713_053950.wav","MMP-POPA01_20180713_053950.wav",2,16,"22","01",2018-07-13 05:39:50
40570368,44100,919.96,162314240,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180713_061046.wav","MMP-POPA01_20180713_061046.wav",2,16,"22","01",2018-07-13 06:10:46
40525184,44100,918.94,162133504,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180713_063732.wav","MMP-POPA01_20180713_063732.wav",2,16,"22","01",2018-07-13 06:37:32
40336000,44100,914.65,161376768,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180713_070812.wav","MMP-POPA01_20180713_070812.wav",2,16,"22","01",2018-07-13 07:08:12
40397184,44100,916.04,161621504,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180713_073525.wav","MMP-POPA01_20180713_073525.wav",2,16,"22","01",2018-07-13 07:35:25
40346496,44100,914.89,161418752,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180713_080755.wav","MMP-POPA01_20180713_080755.wav",2,16,"22","01",2018-07-13 08:07:55
40500864,44100,918.39,162036224,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180713_083328.wav","MMP-POPA01_20180713_083328.wav",2,16,"22","01",2018-07-13 08:33:28
40728704,44100,923.55,162947584,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180714_052931.wav","MMP-POPA01_20180714_052931.wav",2,16,"22","01",2018-07-14 05:29:31
40725888,44100,923.49,162936320,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180714_060800.wav","MMP-POPA01_20180714_060800.wav",2,16,"22","01",2018-07-14 06:08:00
40648704,44100,921.74,162627584,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180714_063954.wav","MMP-POPA01_20180714_063954.wav",2,16,"22","01",2018-07-14 06:39:54
40534784,44100,919.16,162171904,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180714_071749.wav","MMP-POPA01_20180714_071749.wav",2,16,"22","01",2018-07-14 07:17:49
40751232,44100,924.06,163037696,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180714_075224.wav","MMP-POPA01_20180714_075224.wav",2,16,"22","01",2018-07-14 07:52:24
40927360,44100,928.06,163742208,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180714_082811.wav","MMP-POPA01_20180714_082811.wav",2,16,"22","01",2018-07-14 08:28:11
40560256,44100,919.73,162273792,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180714_090410.wav","MMP-POPA01_20180714_090410.wav",2,16,"22","01",2018-07-14 09:04:10
41466112,44100,940.27,165897216,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180715_051547.wav","MMP-POPA01_20180715_051547.wav",2,16,"22","01",2018-07-15 05:15:47
41226624,44100,934.84,164939264,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180715_054655.wav","MMP-POPA01_20180715_054655.wav",2,16,"22","01",2018-07-15 05:46:55
40653568,44100,921.85,162647040,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180715_062144.wav","MMP-POPA01_20180715_062144.wav",2,16,"22","01",2018-07-15 06:21:44
41412480,44100,939.06,165682688,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180715_065814.wav","MMP-POPA01_20180715_065814.wav",2,16,"22","01",2018-07-15 06:58:14
444544,44100,10.08,1810944,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180715_072628.wav","MMP-POPA01_20180715_072628.wav",2,16,"22","01",2018-07-15 07:26:28
40787072,44100,924.88,163181056,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180715_072644.wav","MMP-POPA01_20180715_072644.wav",2,16,"22","01",2018-07-15 07:26:44
41903104,44100,950.18,167645184,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180715_075734.wav","MMP-POPA01_20180715_075734.wav",2,16,"22","01",2018-07-15 07:57:34
41359744,44100,937.86,165471744,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Laura/MMP-POPA01_20180715_083450.wav","MMP-POPA01_20180715_083450.wav",2,16,"22","01",2018-07-15 08:34:50
41427456,44100,939.4,165742592,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20000101_000028.wav","MMP-POPA01_20000101_000028.wav",2,16,"22","01",2000-01-01 00:00:28
16306816,44100,369.77,65260032,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180610_061322.wav","MMP-POPA01_20180610_061322.wav",2,16,"22","01",2018-06-10 06:13:22
41766400,44100,947.08,167098368,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180610_063114.wav","MMP-POPA01_20180610_063114.wav",2,16,"22","01",2018-06-10 06:31:14
41989504,44100,952.14,167990784,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180610_071009.wav","MMP-POPA01_20180610_071009.wav",2,16,"22","01",2018-06-10 07:10:09
41023360,44100,930.23,164126208,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180610_073910.wav","MMP-POPA01_20180610_073910.wav",2,16,"22","01",2018-06-10 07:39:10
41376384,44100,938.24,165538304,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180610_080446.wav","MMP-POPA01_20180610_080446.wav",2,16,"22","01",2018-06-10 08:04:46
42772096,44100,969.89,171121152,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180610_083125.wav","MMP-POPA01_20180610_083125.wav",2,16,"22","01",2018-06-10 08:31:25
41452800,44100,939.97,165843968,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180620_053958.wav","MMP-POPA01_20180620_053958.wav",2,16,"22","01",2018-06-20 05:39:58
41274112,44100,935.92,165129216,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180620_064023.wav","MMP-POPA01_20180620_064023.wav",2,16,"22","01",2018-06-20 06:40:23
29909504,44100,678.22,119670784,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180620_072043.wav","MMP-POPA01_20180620_072043.wav",2,16,"22","01",2018-06-20 07:20:43
40816768,44100,925.55,163299840,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180620_080330.wav","MMP-POPA01_20180620_080330.wav",2,16,"22","01",2018-06-20 08:03:30
41843584,44100,948.83,167407104,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180620_084318.wav","MMP-POPA01_20180620_084318.wav",2,16,"22","01",2018-06-20 08:43:18
43758976,44100,992.27,175068672,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180620_092158.wav","MMP-POPA01_20180620_092158.wav",2,16,"22","01",2018-06-20 09:21:58
40464640,44100,917.57,161891328,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180620_095231.wav","MMP-POPA01_20180620_095231.wav",2,16,"22","01",2018-06-20 09:52:31
40501888,44100,918.41,162040320,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180620_102633.wav","MMP-POPA01_20180620_102633.wav",2,16,"22","01",2018-06-20 10:26:33
42046080,44100,953.43,168217088,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180621_052018.wav","MMP-POPA01_20180621_052018.wav",2,16,"22","01",2018-06-21 05:20:18
41027840,44100,930.34,164144128,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180621_063642.wav","MMP-POPA01_20180621_063642.wav",2,16,"22","01",2018-06-21 06:36:42
51364736,44100,1164.73,205491712,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180621_071349.wav","MMP-POPA01_20180621_071349.wav",2,16,"22","01",2018-06-21 07:13:49
41642240,44100,944.27,166601728,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180621_081251.wav","MMP-POPA01_20180621_081251.wav",2,16,"22","01",2018-06-21 08:12:51
40826368,44100,925.77,163338240,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180621_085233.wav","MMP-POPA01_20180621_085233.wav",2,16,"22","01",2018-06-21 08:52:33
40425472,44100,916.68,161734656,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180621_092952.wav","MMP-POPA01_20180621_092952.wav",2,16,"22","01",2018-06-21 09:29:52
40820864,44100,925.64,163316224,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180621_100319.wav","MMP-POPA01_20180621_100319.wav",2,16,"22","01",2018-06-21 10:03:19
41070976,44100,931.31,164316672,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180622_050937.wav","MMP-POPA01_20180622_050937.wav",2,16,"22","01",2018-06-22 05:09:37
41850112,44100,948.98,167433216,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180622_054131.wav","MMP-POPA01_20180622_054131.wav",2,16,"22","01",2018-06-22 05:41:31
40374784,44100,915.53,161531904,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180622_061200.wav","MMP-POPA01_20180622_061200.wav",2,16,"22","01",2018-06-22 06:12:00
40394880,44100,915.98,161612288,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180622_064323.wav","MMP-POPA01_20180622_064323.wav",2,16,"22","01",2018-06-22 06:43:23
41019264,44100,930.14,164109824,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180622_071934.wav","MMP-POPA01_20180622_071934.wav",2,16,"22","01",2018-06-22 07:19:34
40428672,44100,916.75,161747456,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180622_074811.wav","MMP-POPA01_20180622_074811.wav",2,16,"22","01",2018-06-22 07:48:11
40255232,44100,912.82,161053696,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180622_081656.wav","MMP-POPA01_20180622_081656.wav",2,16,"22","01",2018-06-22 08:16:56
40983296,44100,929.33,163965952,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180626_051941.wav","MMP-POPA01_20180626_051941.wav",2,16,"22","01",2018-06-26 05:19:41
40948992,44100,928.55,163828736,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180626_054801.wav","MMP-POPA01_20180626_054801.wav",2,16,"22","01",2018-06-26 05:48:01
40897536,44100,927.38,163622912,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180626_061253.wav","MMP-POPA01_20180626_061253.wav",2,16,"22","01",2018-06-26 06:12:53
40915328,44100,927.79,163694080,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180626_064309.wav","MMP-POPA01_20180626_064309.wav",2,16,"22","01",2018-06-26 06:43:09
41234560,44100,935.02,164971008,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180626_071246.wav","MMP-POPA01_20180626_071246.wav",2,16,"22","01",2018-06-26 07:12:46
40792064,44100,924.99,163201024,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180626_075417.wav","MMP-POPA01_20180626_075417.wav",2,16,"22","01",2018-06-26 07:54:17
41505792,44100,941.17,166055936,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180701_052253.wav","MMP-POPA01_20180701_052253.wav",2,16,"22","01",2018-07-01 05:22:53
40786944,44100,924.87,163180544,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180701_064114.wav","MMP-POPA01_20180701_064114.wav",2,16,"22","01",2018-07-01 06:41:14
40347520,44100,914.91,161422848,"F://BSC - Work Laptop/MMMP Field Data/2018 Scripts/Paired ARU/recordings/Lucas/MMP-POPA01_20180701_073657.wav","MMP-POPA01_20180701_073657.wav",2,16,"22","01",2018-07-01 07:36:57
