"sample.rate","channels","bits","samples","length.secs","file.size","file.location","filename","drive.id","device.id","timestamp"
44100,2,16,25269376,573,101110272,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170707_100529.wav","MMP-POPA24_20170707_100529.wav","3","24",2017-07-07 10:05:29
44100,2,16,25269376,573,101110272,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170707_110529.wav","MMP-POPA24_20170707_110529.wav","3","24",2017-07-07 11:05:29
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170707_120000.wav","MMP-POPA24_20170707_120000.wav","3","24",2017-07-07 12:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170707_130000.wav","MMP-POPA24_20170707_130000.wav","3","24",2017-07-07 13:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170707_140000.wav","MMP-POPA24_20170707_140000.wav","3","24",2017-07-07 14:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170707_150000.wav","MMP-POPA24_20170707_150000.wav","3","24",2017-07-07 15:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170707_160000.wav","MMP-POPA24_20170707_160000.wav","3","24",2017-07-07 16:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170707_170000.wav","MMP-POPA24_20170707_170000.wav","3","24",2017-07-07 17:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170707_180000.wav","MMP-POPA24_20170707_180000.wav","3","24",2017-07-07 18:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170707_190000.wav","MMP-POPA24_20170707_190000.wav","3","24",2017-07-07 19:00:00
44100,2,16,156114048,3540,624488960,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170707_200000.wav","MMP-POPA24_20170707_200000.wav","3","24",2017-07-07 20:00:00
44100,2,16,156114048,3540,624488960,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170707_210000.wav","MMP-POPA24_20170707_210000.wav","3","24",2017-07-07 21:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170707_220000.wav","MMP-POPA24_20170707_220000.wav","3","24",2017-07-07 22:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170707_230000.wav","MMP-POPA24_20170707_230000.wav","3","24",2017-07-07 23:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_000000.wav","MMP-POPA24_20170708_000000.wav","3","24",2017-07-08 00:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_010000.wav","MMP-POPA24_20170708_010000.wav","3","24",2017-07-08 01:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_020000.wav","MMP-POPA24_20170708_020000.wav","3","24",2017-07-08 02:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_030000.wav","MMP-POPA24_20170708_030000.wav","3","24",2017-07-08 03:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_040000.wav","MMP-POPA24_20170708_040000.wav","3","24",2017-07-08 04:00:00
44100,2,16,156114048,3540,624488960,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_050000.wav","MMP-POPA24_20170708_050000.wav","3","24",2017-07-08 05:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_060000.wav","MMP-POPA24_20170708_060000.wav","3","24",2017-07-08 06:00:00
44100,2,16,25269376,573,101110272,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_070529.wav","MMP-POPA24_20170708_070529.wav","3","24",2017-07-08 07:05:29
44100,2,16,25269376,573,101110272,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_080529.wav","MMP-POPA24_20170708_080529.wav","3","24",2017-07-08 08:05:29
44100,2,16,25269376,573,101110272,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_090530.wav","MMP-POPA24_20170708_090530.wav","3","24",2017-07-08 09:05:30
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_100530.wav","MMP-POPA24_20170708_100530.wav","3","24",2017-07-08 10:05:30
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_110530.wav","MMP-POPA24_20170708_110530.wav","3","24",2017-07-08 11:05:30
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_120530.wav","MMP-POPA24_20170708_120530.wav","3","24",2017-07-08 12:05:30
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_130530.wav","MMP-POPA24_20170708_130530.wav","3","24",2017-07-08 13:05:30
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_140000.wav","MMP-POPA24_20170708_140000.wav","3","24",2017-07-08 14:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_150000.wav","MMP-POPA24_20170708_150000.wav","3","24",2017-07-08 15:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_160000.wav","MMP-POPA24_20170708_160000.wav","3","24",2017-07-08 16:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_170000.wav","MMP-POPA24_20170708_170000.wav","3","24",2017-07-08 17:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_180000.wav","MMP-POPA24_20170708_180000.wav","3","24",2017-07-08 18:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_190000.wav","MMP-POPA24_20170708_190000.wav","3","24",2017-07-08 19:00:00
44100,2,16,156114048,3540,624488960,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_200000.wav","MMP-POPA24_20170708_200000.wav","3","24",2017-07-08 20:00:00
44100,2,16,156114048,3540,624488960,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_210000.wav","MMP-POPA24_20170708_210000.wav","3","24",2017-07-08 21:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_220000.wav","MMP-POPA24_20170708_220000.wav","3","24",2017-07-08 22:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170708_230000.wav","MMP-POPA24_20170708_230000.wav","3","24",2017-07-08 23:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_000000.wav","MMP-POPA24_20170709_000000.wav","3","24",2017-07-09 00:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_010000.wav","MMP-POPA24_20170709_010000.wav","3","24",2017-07-09 01:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_020000.wav","MMP-POPA24_20170709_020000.wav","3","24",2017-07-09 02:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_030000.wav","MMP-POPA24_20170709_030000.wav","3","24",2017-07-09 03:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_040000.wav","MMP-POPA24_20170709_040000.wav","3","24",2017-07-09 04:00:00
44100,2,16,156114048,3540,624488960,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_050000.wav","MMP-POPA24_20170709_050000.wav","3","24",2017-07-09 05:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_060000.wav","MMP-POPA24_20170709_060000.wav","3","24",2017-07-09 06:00:00
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_070530.wav","MMP-POPA24_20170709_070530.wav","3","24",2017-07-09 07:05:30
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_080530.wav","MMP-POPA24_20170709_080530.wav","3","24",2017-07-09 08:05:30
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_090530.wav","MMP-POPA24_20170709_090530.wav","3","24",2017-07-09 09:05:30
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_100530.wav","MMP-POPA24_20170709_100530.wav","3","24",2017-07-09 10:05:30
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_110530.wav","MMP-POPA24_20170709_110530.wav","3","24",2017-07-09 11:05:30
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_120530.wav","MMP-POPA24_20170709_120530.wav","3","24",2017-07-09 12:05:30
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_130530.wav","MMP-POPA24_20170709_130530.wav","3","24",2017-07-09 13:05:30
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_140530.wav","MMP-POPA24_20170709_140530.wav","3","24",2017-07-09 14:05:30
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_150000.wav","MMP-POPA24_20170709_150000.wav","3","24",2017-07-09 15:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_160000.wav","MMP-POPA24_20170709_160000.wav","3","24",2017-07-09 16:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_170000.wav","MMP-POPA24_20170709_170000.wav","3","24",2017-07-09 17:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_180000.wav","MMP-POPA24_20170709_180000.wav","3","24",2017-07-09 18:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_190000.wav","MMP-POPA24_20170709_190000.wav","3","24",2017-07-09 19:00:00
44100,2,16,156114048,3540,624488960,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_200000.wav","MMP-POPA24_20170709_200000.wav","3","24",2017-07-09 20:00:00
44100,2,16,156114048,3540,624488960,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_210000.wav","MMP-POPA24_20170709_210000.wav","3","24",2017-07-09 21:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_220000.wav","MMP-POPA24_20170709_220000.wav","3","24",2017-07-09 22:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170709_230000.wav","MMP-POPA24_20170709_230000.wav","3","24",2017-07-09 23:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170710_000000.wav","MMP-POPA24_20170710_000000.wav","3","24",2017-07-10 00:00:00
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170710_010530.wav","MMP-POPA24_20170710_010530.wav","3","24",2017-07-10 01:05:30
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170710_020530.wav","MMP-POPA24_20170710_020530.wav","3","24",2017-07-10 02:05:30
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170710_030530.wav","MMP-POPA24_20170710_030530.wav","3","24",2017-07-10 03:05:30
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170710_040530.wav","MMP-POPA24_20170710_040530.wav","3","24",2017-07-10 04:05:30
44100,2,16,141649280,3212,566629888,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170710_050530.wav","MMP-POPA24_20170710_050530.wav","3","24",2017-07-10 05:05:30
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170710_060000.wav","MMP-POPA24_20170710_060000.wav","3","24",2017-07-10 06:00:00
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170710_070530.wav","MMP-POPA24_20170710_070530.wav","3","24",2017-07-10 07:05:30
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170710_080530.wav","MMP-POPA24_20170710_080530.wav","3","24",2017-07-10 08:05:30
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170710_090531.wav","MMP-POPA24_20170710_090531.wav","3","24",2017-07-10 09:05:31
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170710_100531.wav","MMP-POPA24_20170710_100531.wav","3","24",2017-07-10 10:05:31
44100,2,16,25225216,572,100933632,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data/MMP-POPA24_20170710_110531.wav","MMP-POPA24_20170710_110531.wav","3","24",2017-07-10 11:05:31
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170620_130000.wav","MMP-POPA24_20170620_130000.wav","3","24",2017-06-20 13:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170620_140000.wav","MMP-POPA24_20170620_140000.wav","3","24",2017-06-20 14:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170620_150000.wav","MMP-POPA24_20170620_150000.wav","3","24",2017-06-20 15:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170620_160000.wav","MMP-POPA24_20170620_160000.wav","3","24",2017-06-20 16:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170620_170000.wav","MMP-POPA24_20170620_170000.wav","3","24",2017-06-20 17:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170620_180000.wav","MMP-POPA24_20170620_180000.wav","3","24",2017-06-20 18:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170620_190000.wav","MMP-POPA24_20170620_190000.wav","3","24",2017-06-20 19:00:00
44100,2,16,156114048,3540,624488960,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170620_200000.wav","MMP-POPA24_20170620_200000.wav","3","24",2017-06-20 20:00:00
44100,2,16,156114048,3540,624488960,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170620_210000.wav","MMP-POPA24_20170620_210000.wav","3","24",2017-06-20 21:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170620_220000.wav","MMP-POPA24_20170620_220000.wav","3","24",2017-06-20 22:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170620_230000.wav","MMP-POPA24_20170620_230000.wav","3","24",2017-06-20 23:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170621_000000.wav","MMP-POPA24_20170621_000000.wav","3","24",2017-06-21 00:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170621_010000.wav","MMP-POPA24_20170621_010000.wav","3","24",2017-06-21 01:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170621_020000.wav","MMP-POPA24_20170621_020000.wav","3","24",2017-06-21 02:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170621_030000.wav","MMP-POPA24_20170621_030000.wav","3","24",2017-06-21 03:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170621_040000.wav","MMP-POPA24_20170621_040000.wav","3","24",2017-06-21 04:00:00
44100,2,16,156114048,3540,624488960,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170621_050000.wav","MMP-POPA24_20170621_050000.wav","3","24",2017-06-21 05:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170621_060000.wav","MMP-POPA24_20170621_060000.wav","3","24",2017-06-21 06:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170621_070000.wav","MMP-POPA24_20170621_070000.wav","3","24",2017-06-21 07:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170621_080000.wav","MMP-POPA24_20170621_080000.wav","3","24",2017-06-21 08:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170621_090000.wav","MMP-POPA24_20170621_090000.wav","3","24",2017-06-21 09:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170621_100000.wav","MMP-POPA24_20170621_100000.wav","3","24",2017-06-21 10:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170621_110000.wav","MMP-POPA24_20170621_110000.wav","3","24",2017-06-21 11:00:00
44100,2,16,39690112,900,158793216,"F://MMMP 2017/Songmeters/CFB Gagetown/POPA 24/Data1/MMP-POPA24_20170621_120000.wav","MMP-POPA24_20170621_120000.wav","3","24",2017-06-21 12:00:00
