"sample.rate","channels","bits","samples","length.secs","file.size","file.location","filename","drive.id","device.id","timestamp"
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140626/MMP-POPA19_20140626_030000.wav","MMP-POPA19_20140626_030000.wav","14","19",2014-06-26 03:00:00
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140626/MMP-POPA19_20140626_040000.wav","MMP-POPA19_20140626_040000.wav","14","19",2014-06-26 04:00:00
44100,2,16,98034304,2223,392169984,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140626/MMP-POPA19_20140626_072259.wav","MMP-POPA19_20140626_072259.wav","14","19",2014-06-26 07:22:59
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140626_2/MMP-POPA19_20140626_190000.wav","MMP-POPA19_20140626_190000.wav","14","19",2014-06-26 19:00:00
44100,2,16,137680256,3122,550753792,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140626_2/MMP-POPA19_20140626_222300.wav","MMP-POPA19_20140626_222300.wav","14","19",2014-06-26 22:23:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140627/MMP-POPA19_20140627_000000.wav","MMP-POPA19_20140627_000000.wav","14","19",2014-06-27 00:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140627/MMP-POPA19_20140627_010000.wav","MMP-POPA19_20140627_010000.wav","14","19",2014-06-27 01:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140627/MMP-POPA19_20140627_020000.wav","MMP-POPA19_20140627_020000.wav","14","19",2014-06-27 02:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140627/MMP-POPA19_20140627_030000.wav","MMP-POPA19_20140627_030000.wav","14","19",2014-06-27 03:00:00
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140627/MMP-POPA19_20140627_040000.wav","MMP-POPA19_20140627_040000.wav","14","19",2014-06-27 04:00:00
44100,2,16,98078464,2224,392346624,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140627/MMP-POPA19_20140627_072259.wav","MMP-POPA19_20140627_072259.wav","14","19",2014-06-27 07:22:59
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140627/MMP-POPA19_20140627_190000.wav","MMP-POPA19_20140627_190000.wav","14","19",2014-06-27 19:00:00
44100,2,16,137724416,3123,550930432,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140627/MMP-POPA19_20140627_222259.wav","MMP-POPA19_20140627_222259.wav","14","19",2014-06-27 22:22:59
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140628/MMP-POPA19_20140628_000000.wav","MMP-POPA19_20140628_000000.wav","14","19",2014-06-28 00:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140628/MMP-POPA19_20140628_010000.wav","MMP-POPA19_20140628_010000.wav","14","19",2014-06-28 01:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140628/MMP-POPA19_20140628_020000.wav","MMP-POPA19_20140628_020000.wav","14","19",2014-06-28 02:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140628/MMP-POPA19_20140628_030000.wav","MMP-POPA19_20140628_030000.wav","14","19",2014-06-28 03:00:00
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140628/MMP-POPA19_20140628_040000.wav","MMP-POPA19_20140628_040000.wav","14","19",2014-06-28 04:00:00
44100,2,16,98078464,2224,392346624,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140628/MMP-POPA19_20140628_072259.wav","MMP-POPA19_20140628_072259.wav","14","19",2014-06-28 07:22:59
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140628/MMP-POPA19_20140628_190000.wav","MMP-POPA19_20140628_190000.wav","14","19",2014-06-28 19:00:00
44100,2,16,137724416,3123,550930432,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140628/MMP-POPA19_20140628_222259.wav","MMP-POPA19_20140628_222259.wav","14","19",2014-06-28 22:22:59
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140629/MMP-POPA19_20140629_000000.wav","MMP-POPA19_20140629_000000.wav","14","19",2014-06-29 00:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140629/MMP-POPA19_20140629_010000.wav","MMP-POPA19_20140629_010000.wav","14","19",2014-06-29 01:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140629/MMP-POPA19_20140629_020000.wav","MMP-POPA19_20140629_020000.wav","14","19",2014-06-29 02:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140629/MMP-POPA19_20140629_030000.wav","MMP-POPA19_20140629_030000.wav","14","19",2014-06-29 03:00:00
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140629/MMP-POPA19_20140629_040000.wav","MMP-POPA19_20140629_040000.wav","14","19",2014-06-29 04:00:00
44100,2,16,98034304,2223,392169984,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140629/MMP-POPA19_20140629_072259.wav","MMP-POPA19_20140629_072259.wav","14","19",2014-06-29 07:22:59
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140629/MMP-POPA19_20140629_190000.wav","MMP-POPA19_20140629_190000.wav","14","19",2014-06-29 19:00:00
44100,2,16,137724416,3123,550930432,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140629/MMP-POPA19_20140629_222259.wav","MMP-POPA19_20140629_222259.wav","14","19",2014-06-29 22:22:59
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140630/MMP-POPA19_20140630_000000.wav","MMP-POPA19_20140630_000000.wav","14","19",2014-06-30 00:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140630/MMP-POPA19_20140630_010000.wav","MMP-POPA19_20140630_010000.wav","14","19",2014-06-30 01:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140630/MMP-POPA19_20140630_020000.wav","MMP-POPA19_20140630_020000.wav","14","19",2014-06-30 02:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140630/MMP-POPA19_20140630_030000.wav","MMP-POPA19_20140630_030000.wav","14","19",2014-06-30 03:00:00
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140630/MMP-POPA19_20140630_040000.wav","MMP-POPA19_20140630_040000.wav","14","19",2014-06-30 04:00:00
44100,2,16,98078464,2224,392346624,"F://MMP_2014/Songmeters/Popa19_BeechLakeR2_20140623-30/20140630/MMP-POPA19_20140630_072258.wav","MMP-POPA19_20140630_072258.wav","14","19",2014-06-30 07:22:58
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140708/MMP-POPA19_20140708_190535.wav","MMP-POPA19_20140708_190535.wav","14","19",2014-07-08 19:05:35
44100,2,16,122994944,2789,492012544,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140708/MMP-POPA19_20140708_222833.wav","MMP-POPA19_20140708_222833.wav","14","19",2014-07-08 22:28:33
44100,2,16,25004800,567,100051968,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140709/MMP-POPA19_20140709_000535.wav","MMP-POPA19_20140709_000535.wav","14","19",2014-07-09 00:05:35
44100,2,16,25004800,567,100051968,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140709/MMP-POPA19_20140709_010535.wav","MMP-POPA19_20140709_010535.wav","14","19",2014-07-09 01:05:35
44100,2,16,25004800,567,100051968,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140709/MMP-POPA19_20140709_020535.wav","MMP-POPA19_20140709_020535.wav","14","19",2014-07-09 02:05:35
44100,2,16,25004800,567,100051968,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140709/MMP-POPA19_20140709_030535.wav","MMP-POPA19_20140709_030535.wav","14","19",2014-07-09 03:05:35
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140709/MMP-POPA19_20140709_040535.wav","MMP-POPA19_20140709_040535.wav","14","19",2014-07-09 04:05:35
44100,2,16,83304960,1889,333252608,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140709/MMP-POPA19_20140709_072833.wav","MMP-POPA19_20140709_072833.wav","14","19",2014-07-09 07:28:33
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140709/MMP-POPA19_20140709_190535.wav","MMP-POPA19_20140709_190535.wav","14","19",2014-07-09 19:05:35
44100,2,16,122950912,2788,491836416,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140709/MMP-POPA19_20140709_222834.wav","MMP-POPA19_20140709_222834.wav","14","19",2014-07-09 22:28:34
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140710/MMP-POPA19_20140710_040536.wav","MMP-POPA19_20140710_040536.wav","14","19",2014-07-10 04:05:36
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140710/MMP-POPA19_20140710_190537.wav","MMP-POPA19_20140710_190537.wav","14","19",2014-07-10 19:05:37
44100,2,16,122906752,2787,491659776,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140710/MMP-POPA19_20140710_222835.wav","MMP-POPA19_20140710_222835.wav","14","19",2014-07-10 22:28:35
44100,2,16,24960640,566,99875328,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140710_2/MMP-POPA19_20140710_000536.wav","MMP-POPA19_20140710_000536.wav","14","19",2014-07-10 00:05:36
44100,2,16,24960640,566,99875328,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140710_2/MMP-POPA19_20140710_010536.wav","MMP-POPA19_20140710_010536.wav","14","19",2014-07-10 01:05:36
44100,2,16,24960640,566,99875328,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140710_2/MMP-POPA19_20140710_020536.wav","MMP-POPA19_20140710_020536.wav","14","19",2014-07-10 02:05:36
44100,2,16,24960640,566,99875328,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140710_2/MMP-POPA19_20140710_030536.wav","MMP-POPA19_20140710_030536.wav","14","19",2014-07-10 03:05:36
44100,2,16,83172608,1886,332723200,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140710_2/MMP-POPA19_20140710_072836.wav","MMP-POPA19_20140710_072836.wav","14","19",2014-07-10 07:28:36
44100,2,16,24916608,565,99699200,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140711/MMP-POPA19_20140711_000537.wav","MMP-POPA19_20140711_000537.wav","14","19",2014-07-11 00:05:37
44100,2,16,24916608,565,99699200,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140711/MMP-POPA19_20140711_010537.wav","MMP-POPA19_20140711_010537.wav","14","19",2014-07-11 01:05:37
44100,2,16,24916608,565,99699200,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140711/MMP-POPA19_20140711_020537.wav","MMP-POPA19_20140711_020537.wav","14","19",2014-07-11 02:05:37
44100,2,16,24916608,565,99699200,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140711/MMP-POPA19_20140711_030537.wav","MMP-POPA19_20140711_030537.wav","14","19",2014-07-11 03:05:37
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140711/MMP-POPA19_20140711_040537.wav","MMP-POPA19_20140711_040537.wav","14","19",2014-07-11 04:05:37
44100,2,16,83216768,1887,332899840,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140711/MMP-POPA19_20140711_072835.wav","MMP-POPA19_20140711_072835.wav","14","19",2014-07-11 07:28:35
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140711/MMP-POPA19_20140711_190537.wav","MMP-POPA19_20140711_190537.wav","14","19",2014-07-11 19:05:37
44100,2,16,122906752,2787,491659776,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140711/MMP-POPA19_20140711_222835.wav","MMP-POPA19_20140711_222835.wav","14","19",2014-07-11 22:28:35
44100,2,16,24916608,565,99699200,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140712/MMP-POPA19_20140712_000537.wav","MMP-POPA19_20140712_000537.wav","14","19",2014-07-12 00:05:37
44100,2,16,24916608,565,99699200,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140712/MMP-POPA19_20140712_010537.wav","MMP-POPA19_20140712_010537.wav","14","19",2014-07-12 01:05:37
44100,2,16,24916608,565,99699200,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140712/MMP-POPA19_20140712_020537.wav","MMP-POPA19_20140712_020537.wav","14","19",2014-07-12 02:05:37
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140712/MMP-POPA19_20140712_190537.wav","MMP-POPA19_20140712_190537.wav","14","19",2014-07-12 19:05:37
44100,2,16,122906752,2787,491659776,"F://MMP_2014/Songmeters/Popa19_BeechLakeR3_20140708-12/20140712/MMP-POPA19_20140712_222835.wav","MMP-POPA19_20140712_222835.wav","14","19",2014-07-12 22:28:35
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140604/MMP-POPA19_20140604_190000.wav","MMP-POPA19_20140604_190000.wav","14","19",2014-06-04 19:00:00
44100,2,16,137724416,3123,550930432,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140604/MMP-POPA19_20140604_222259.wav","MMP-POPA19_20140604_222259.wav","14","19",2014-06-04 22:22:59
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140605/MMP-POPA19_20140605_000000.wav","MMP-POPA19_20140605_000000.wav","14","19",2014-06-05 00:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140605/MMP-POPA19_20140605_010000.wav","MMP-POPA19_20140605_010000.wav","14","19",2014-06-05 01:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140605/MMP-POPA19_20140605_020000.wav","MMP-POPA19_20140605_020000.wav","14","19",2014-06-05 02:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140605/MMP-POPA19_20140605_030000.wav","MMP-POPA19_20140605_030000.wav","14","19",2014-06-05 03:00:00
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140605/MMP-POPA19_20140605_040000.wav","MMP-POPA19_20140605_040000.wav","14","19",2014-06-05 04:00:00
44100,2,16,98034304,2223,392169984,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140605/MMP-POPA19_20140605_072259.wav","MMP-POPA19_20140605_072259.wav","14","19",2014-06-05 07:22:59
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140605/MMP-POPA19_20140605_190000.wav","MMP-POPA19_20140605_190000.wav","14","19",2014-06-05 19:00:00
44100,2,16,137724416,3123,550930432,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140605/MMP-POPA19_20140605_222259.wav","MMP-POPA19_20140605_222259.wav","14","19",2014-06-05 22:22:59
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140606/MMP-POPA19_20140606_000000.wav","MMP-POPA19_20140606_000000.wav","14","19",2014-06-06 00:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140606/MMP-POPA19_20140606_010000.wav","MMP-POPA19_20140606_010000.wav","14","19",2014-06-06 01:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140606/MMP-POPA19_20140606_020000.wav","MMP-POPA19_20140606_020000.wav","14","19",2014-06-06 02:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140606/MMP-POPA19_20140606_030000.wav","MMP-POPA19_20140606_030000.wav","14","19",2014-06-06 03:00:00
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140606/MMP-POPA19_20140606_040000.wav","MMP-POPA19_20140606_040000.wav","14","19",2014-06-06 04:00:00
44100,2,16,98034304,2223,392169984,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140606/MMP-POPA19_20140606_072259.wav","MMP-POPA19_20140606_072259.wav","14","19",2014-06-06 07:22:59
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140606/MMP-POPA19_20140606_190000.wav","MMP-POPA19_20140606_190000.wav","14","19",2014-06-06 19:00:00
44100,2,16,137724416,3123,550930432,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140606/MMP-POPA19_20140606_222259.wav","MMP-POPA19_20140606_222259.wav","14","19",2014-06-06 22:22:59
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140607/MMP-POPA19_20140607_000000.wav","MMP-POPA19_20140607_000000.wav","14","19",2014-06-07 00:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140607/MMP-POPA19_20140607_010000.wav","MMP-POPA19_20140607_010000.wav","14","19",2014-06-07 01:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140607/MMP-POPA19_20140607_020000.wav","MMP-POPA19_20140607_020000.wav","14","19",2014-06-07 02:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140607/MMP-POPA19_20140607_030000.wav","MMP-POPA19_20140607_030000.wav","14","19",2014-06-07 03:00:00
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140607/MMP-POPA19_20140607_040000.wav","MMP-POPA19_20140607_040000.wav","14","19",2014-06-07 04:00:00
44100,2,16,98034304,2223,392169984,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140607/MMP-POPA19_20140607_072259.wav","MMP-POPA19_20140607_072259.wav","14","19",2014-06-07 07:22:59
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140607/MMP-POPA19_20140607_190000.wav","MMP-POPA19_20140607_190000.wav","14","19",2014-06-07 19:00:00
44100,2,16,137724416,3123,550930432,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140607/MMP-POPA19_20140607_222259.wav","MMP-POPA19_20140607_222259.wav","14","19",2014-06-07 22:22:59
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140608/MMP-POPA19_20140608_000000.wav","MMP-POPA19_20140608_000000.wav","14","19",2014-06-08 00:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140608/MMP-POPA19_20140608_010000.wav","MMP-POPA19_20140608_010000.wav","14","19",2014-06-08 01:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140608/MMP-POPA19_20140608_020000.wav","MMP-POPA19_20140608_020000.wav","14","19",2014-06-08 02:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140608/MMP-POPA19_20140608_030000.wav","MMP-POPA19_20140608_030000.wav","14","19",2014-06-08 03:00:00
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140608/MMP-POPA19_20140608_040000.wav","MMP-POPA19_20140608_040000.wav","14","19",2014-06-08 04:00:00
44100,2,16,98034304,2223,392169984,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140608/MMP-POPA19_20140608_072259.wav","MMP-POPA19_20140608_072259.wav","14","19",2014-06-08 07:22:59
44100,2,16,536829312,12173,2147350016,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140608/MMP-POPA19_20140608_190000.wav","MMP-POPA19_20140608_190000.wav","14","19",2014-06-08 19:00:00
44100,2,16,137724416,3123,550930432,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140608/MMP-POPA19_20140608_222259.wav","MMP-POPA19_20140608_222259.wav","14","19",2014-06-08 22:22:59
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140609/MMP-POPA19_20140609_000000.wav","MMP-POPA19_20140609_000000.wav","14","19",2014-06-09 00:00:00
44100,2,16,39690112,900,158793216,"F://MMP_2014/Songmeters/Popa19_EastAmherst_20140604-12/20140609/MMP-POPA19_20140609_010000.wav","MMP-POPA19_20140609_010000.wav","14","19",2014-06-09 01:00:00
