"samples","sample.rate","length.secs","file.size","file.location","filename","channels","bits","drive.id","device.id","timestamp"
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150706_180000.wav","MMP-POPA14_20150706_180000.wav",2,16,"10","14",2015-07-06 18:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150706_190000.wav","MMP-POPA14_20150706_190000.wav",2,16,"10","14",2015-07-06 19:00:00
156114048,44100,3540,624488960,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150706_200000.wav","MMP-POPA14_20150706_200000.wav",2,16,"10","14",2015-07-06 20:00:00
156114048,44100,3540,624488960,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150706_210000.wav","MMP-POPA14_20150706_210000.wav",2,16,"10","14",2015-07-06 21:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150706_220000.wav","MMP-POPA14_20150706_220000.wav",2,16,"10","14",2015-07-06 22:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150706_230000.wav","MMP-POPA14_20150706_230000.wav",2,16,"10","14",2015-07-06 23:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_000000.wav","MMP-POPA14_20150707_000000.wav",2,16,"10","14",2015-07-07 00:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_010000.wav","MMP-POPA14_20150707_010000.wav",2,16,"10","14",2015-07-07 01:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_020000.wav","MMP-POPA14_20150707_020000.wav",2,16,"10","14",2015-07-07 02:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_030000.wav","MMP-POPA14_20150707_030000.wav",2,16,"10","14",2015-07-07 03:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_040000.wav","MMP-POPA14_20150707_040000.wav",2,16,"10","14",2015-07-07 04:00:00
156114048,44100,3540,624488960,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_050000.wav","MMP-POPA14_20150707_050000.wav",2,16,"10","14",2015-07-07 05:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_060000.wav","MMP-POPA14_20150707_060000.wav",2,16,"10","14",2015-07-07 06:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_070000.wav","MMP-POPA14_20150707_070000.wav",2,16,"10","14",2015-07-07 07:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_080000.wav","MMP-POPA14_20150707_080000.wav",2,16,"10","14",2015-07-07 08:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_090000.wav","MMP-POPA14_20150707_090000.wav",2,16,"10","14",2015-07-07 09:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_100000.wav","MMP-POPA14_20150707_100000.wav",2,16,"10","14",2015-07-07 10:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_110000.wav","MMP-POPA14_20150707_110000.wav",2,16,"10","14",2015-07-07 11:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_120000.wav","MMP-POPA14_20150707_120000.wav",2,16,"10","14",2015-07-07 12:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_130000.wav","MMP-POPA14_20150707_130000.wav",2,16,"10","14",2015-07-07 13:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_140000.wav","MMP-POPA14_20150707_140000.wav",2,16,"10","14",2015-07-07 14:00:00
25357568,44100,575,101463040,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_150527.wav","MMP-POPA14_20150707_150527.wav",2,16,"10","14",2015-07-07 15:05:27
25357568,44100,575,101463040,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_160527.wav","MMP-POPA14_20150707_160527.wav",2,16,"10","14",2015-07-07 16:05:27
25357568,44100,575,101463040,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_170527.wav","MMP-POPA14_20150707_170527.wav",2,16,"10","14",2015-07-07 17:05:27
25357568,44100,575,101463040,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_180527.wav","MMP-POPA14_20150707_180527.wav",2,16,"10","14",2015-07-07 18:05:27
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_190000.wav","MMP-POPA14_20150707_190000.wav",2,16,"10","14",2015-07-07 19:00:00
156114048,44100,3540,624488960,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_200000.wav","MMP-POPA14_20150707_200000.wav",2,16,"10","14",2015-07-07 20:00:00
156114048,44100,3540,624488960,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_210000.wav","MMP-POPA14_20150707_210000.wav",2,16,"10","14",2015-07-07 21:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_220000.wav","MMP-POPA14_20150707_220000.wav",2,16,"10","14",2015-07-07 22:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150707_230000.wav","MMP-POPA14_20150707_230000.wav",2,16,"10","14",2015-07-07 23:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150708_000000.wav","MMP-POPA14_20150708_000000.wav",2,16,"10","14",2015-07-08 00:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150708_010000.wav","MMP-POPA14_20150708_010000.wav",2,16,"10","14",2015-07-08 01:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150708_020000.wav","MMP-POPA14_20150708_020000.wav",2,16,"10","14",2015-07-08 02:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150708_030000.wav","MMP-POPA14_20150708_030000.wav",2,16,"10","14",2015-07-08 03:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150708_040000.wav","MMP-POPA14_20150708_040000.wav",2,16,"10","14",2015-07-08 04:00:00
156114048,44100,3540,624488960,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150708_050000.wav","MMP-POPA14_20150708_050000.wav",2,16,"10","14",2015-07-08 05:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150708_060000.wav","MMP-POPA14_20150708_060000.wav",2,16,"10","14",2015-07-08 06:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150708_070000.wav","MMP-POPA14_20150708_070000.wav",2,16,"10","14",2015-07-08 07:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150708_080000.wav","MMP-POPA14_20150708_080000.wav",2,16,"10","14",2015-07-08 08:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150708_090000.wav","MMP-POPA14_20150708_090000.wav",2,16,"10","14",2015-07-08 09:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150708_100000.wav","MMP-POPA14_20150708_100000.wav",2,16,"10","14",2015-07-08 10:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150708_110000.wav","MMP-POPA14_20150708_110000.wav",2,16,"10","14",2015-07-08 11:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150708_120000.wav","MMP-POPA14_20150708_120000.wav",2,16,"10","14",2015-07-08 12:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150708_130000.wav","MMP-POPA14_20150708_130000.wav",2,16,"10","14",2015-07-08 13:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150708_140000.wav","MMP-POPA14_20150708_140000.wav",2,16,"10","14",2015-07-08 14:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150708_150000.wav","MMP-POPA14_20150708_150000.wav",2,16,"10","14",2015-07-08 15:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150708_160000.wav","MMP-POPA14_20150708_160000.wav",2,16,"10","14",2015-07-08 16:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150708_170000.wav","MMP-POPA14_20150708_170000.wav",2,16,"10","14",2015-07-08 17:00:00
39690112,44100,900,158793216,"G://$RECYCLE.BIN/S-1-5-21-1287527300-93463349-1530313631-1001/$RQ7FPJY/Card1/MMP-POPA14_20150708_180000.wav","MMP-POPA14_20150708_180000.wav",2,16,"10","14",2015-07-08 18:00:00
